NumberID,Smiles
4676,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1C/C=C(\C)CCC=C(C)C
4677,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21
4678,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1
4679,CN(CCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1
4680,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1
4681,O=C(c1cccc(F)c1F)n1nc(OCCN2CCCC2)c2ccccc21
4682,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCCC1
4683,COc1ccccc1N1C(=O)C2CN(C)C3(C(=O)c4ccccc4C3=O)C2C1=O
4684,COc1cccc2c1C(=O)/C(=C/C1CCN(Cc3ccc4c(c3)OCO4)CC1)C2
4685,Cc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2C)C1=O
4686,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc(Cl)cc12
4687,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12
4688,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)[C@@H]1O
4689,C#CCNC1CCc2ccc(OC(=O)N(C)CCCC)cc21.Cl
4690,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1
4691,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O
4692,CCCCCCCCc1ccc(O)cc1
4693,Nc1cc(-c2ccccc2)nc2ccccc12
4694,CC(OC[n+]1ccn(C)c1/C=N/O)C(C)(C)C.[Cl-]
4695,CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O
4696,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CCCC)cc21.Cl
4697,CCN(Cc1ccccc1OC)C(=O)CCCCCNC1=CC(=O)C(NCCCCCC(=O)N(CC)Cc2ccccc2OC)=CC1=O
4698,Cc1cc(C)c(C(=O)n2nc(OCCN3CCCCC3)c3ccccc32)c(C)c1
4699,COc1cc(C(=O)n2nc(OCCN3CCCC3)c3ccccc32)cc(OC)c1OC
4700,COc1cc2nc3c(c(N)c2cc1OC)C1CC(C)=CC(C3)C1
4701,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccccc3C2=O)cc1
4702,COCCN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
4703,COc1ccc2c(c1)c1ccnc(C)c1n2C
4704,CN1c2ccccc2C(N2CCSCC2)c2ccccc21
4705,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)/C(=C/c2ccccc2F)C1
4706,C#CC(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-]
4707,O=C1/C(=C/c2ccccc2Cl)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1Cl
4708,Cc1cc(=O)oc2ccc(OC/C=C/CCn3cnc4c(N5CCCCC5)ncnc43)cc12
4709,[Br-].[Br-].c1ccc2c[n+](Cc3ccc(C[n+]4ccc5ccccc5c4)cc3)ccc2c1
4710,CCN(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
4711,COC(=O)C(CC1=C(c2ccccc2)CC(C)(C)ON1C(C)=O)C(=O)OC
4712,COc1ccc(NC(S)=NCCN2CCC(C)CC2)cc1Cl
4713,COc1ccc2nc3c(c(NCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl
4714,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCC3
4715,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1cccc([N+](=O)[O-])c1)CCCC3
4716,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCCC3
4717,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](C)CN3C
4718,C/C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)C[C@]1(C)O[C@H]21
4719,COc1cccc(CN2CCC(/C=C3\Cc4cccc(OC)c4C3=O)CC2)c1
4720,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1
4721,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2Cl)C(c2ccccc2)NC12C(=O)Nc1ccc(Cl)cc12
4722,COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4)CC3)c2c1
4723,CC(C)c1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1
4724,CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
4725,CN1c2ccccc2C(N2CCOCC2)c2ccccc21
4726,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1
4727,c1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
4728,CN1c2ccccc2C(n2nnc3ccccc32)c2ccccc21
4729,CCOC(OCC)c1ccc(/C=C2\CCC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1
4730,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2C)C1=O
4731,CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12
4732,CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3C[C@@H]12
4733,COc1ccc(CCNc2nc(CC(N)=O)nc3ccccc23)cc1OC
4734,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@@H](C(C)(C)O)[C@@H]3O)[C@@]1(C(=O)C(C)C)C2=O
4735,c1ccc(CN2CCC(Nc3nccc(NCc4ccc5c(c4)OCO5)n3)CC2)cc1
4736,CN(C)C(=O)Oc1cccc(-c2cn3c(Cl)cccc3[n+]2C)c1.[Cl-]
4737,O=C1NCCCc2c1c1ccccc1n2CCc1ccccc1
4738,CN(C)C(=O)Oc1ccc(-c2cn3c(Cl)cccc3[n+]2C)cc1.[Cl-]
4739,[O-][S+]1CCN(c2nccc(NCc3ccccc3)n2)CC1
4740,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)ccc(C(CCCCCCCCc2ccc(O)c(O)c2)c2c(O)cccc2O)c1O
4741,C#CC(C)C(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-]
4742,Brc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1.Cl
4743,c1ccc2c(CNc3ccnc(N4CCSCC4)n3)cccc2c1
4744,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCCCC3
4745,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(C)cc1)CCCCC3
4746,O=C(Nc1cc2ccccc2oc1=O)c1ccc([N+](=O)[O-])cc1
4747,C#CCN(C)C1CCc2ccc(OC(=O)N(C)C)cc21.Cl
4748,Cc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1
4749,Cc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1
4750,CN(CCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1
4751,c1ccc(-c2ccc(NCCN3CCCCC3)nn2)cc1
4752,O=C(COc1ccc(I)cc1)NCCCN1CCCCC1
4753,c1ccc(-c2ccc(NCN3CCCCC3)nc2)cc1
4754,CCCc1cc(N2CCC=N2)ccc1C(=O)O/N=C(\N)c1ccc(C(F)(F)F)cc1
4755,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3Cc2ccccc2)cc1
4756,[Br-].[Br-].c1ccc2c[n+](CCCCC[n+]3ccc4ccccc4c3)ccc2c1
4757,CCCCC/N=C(/C=N/O)N(C)C.Cl
4758,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3
4759,CN(C)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
4760,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O.[Br-].[Br-]
4761,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12
4762,COc1ccc2nc3c(c(NCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3
4763,COc1ccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)cc1
4764,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12
4765,CN1Cc2cc(O)ccc2N(C)C1c1c(Cl)cccc1Cl
4766,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1
4767,c1ccc2c(c1)CN1CCCCCCCC1=N2
4768,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCC1
4769,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1
4770,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1
4771,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
4772,C#CCNC1CCc2ccc(OC(=O)NCC)cc21.Cl
4773,CN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1
4774,COc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F
4775,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1
4776,CC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
4777,C/C=C(\C)C(=O)NC1=CC[C@]2(C)[C@H]3CC[C@@]4(C)C(CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2C1=O
4778,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)cc1)CCC3
4779,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1
4780,C#CC(C)NCCc1cccc(OC(=O)N(C)CC)c1
4781,COc1cc2[se]n(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC
4782,c1ccc(CNc2ccnc(N3CCOCC3)n2)cc1
4783,CC(C)(C)c1cc[n+](CCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-]
4784,COc1cccc(C#N)[n+]1C.F[B-](F)(F)F
4785,COc1ccc(/N=C/c2cn(-c3ccc(OC)cc3)cc2/C=N/c2ccc(OC)cc2)cc1
4786,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3C[C@H]4OC[C@@]5(C)[C@@H](NC(=O)c6ccccc6)C=C[C@@](O)(CC3=CC[C@]2(C)[C@H]1[C@H](C)N(C)C)[C@@H]45
4787,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2
4788,COc1ccc(NC(=S)NCCN2CCOCC2)cc1Cl
4789,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1
4790,CCN(CC)CCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1
4791,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc([N+](=O)[O-])c1)CCCCC3
4792,CC(C)C1CCN(c2nccc(NCc3ccccc3)n2)CC1
4793,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12
4794,COc1cc(CCc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1
4795,CN(C)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
4796,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)C(c2ccccc2)NC12C(=O)Nc1ccc([N+](=O)[O-])cc12
4797,COC(=O)C(CC1=C(c2ccc(OC)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC
4798,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccs1)CCCCC3
4799,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCCC1
4800,C#CCCOC[n+]1ccn(C)c1/C=N/O.[Cl-]
4801,C[C@]1(CO)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@@]3([C@@H](O)C[C@@H]12)[C@H]1O[C@@]41C
4802,COc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2OC)C1=O
4803,CCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1
4804,C#CCNC1CCc2ccc(OC(=O)N(C)CCC)cc21.Cl
4805,c1ccc2c(CNc3ccnc(N4CCOCC4)n3)cccc2c1
4806,CC1=CC2Cc3nc4cc(Cl)ccc4c(O)c3C(C1)C2
4807,CC[C@H]1O[C@@H]2O[C@H](/C=C/C=C/C=C/c3oc(=O)cc(OC/C=C(\C)C(=O)OC)c3C)[C@H](O)[C@]2(C)[C@@]1(C)O
4808,C#CCN(C)C1CCc2c(OC(=O)N(C)CC)cccc21.Cl
4809,CCN(CC)CCCCCCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
4810,O=C1c2ccccc2CCCC1CC1CCN(c2ccccc2)CC1
4811,Cc1cc(C2(c3cc(C)c(O)c(C)c3)CCCCC2)cc(C)c1O
4812,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(NC)c1ccc(=O)[nH]c1C2
4813,c1ccc(-c2ccc(NCCCCN3CCc4ccccc4C3)nn2)cc1
4814,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1
4815,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
4816,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl
4817,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1
4818,COC(=O)C1=C(Nc2ccc(F)cc2)C[C@@H](c2ccccc2)N(c2ccc(F)cc2)[C@@H]1c1ccccc1
4819,COc1ccc2cc(C(=O)N[C@@H](CCC(=O)NCCC3CCN(Cc4ccccc4)CC3)C(=O)O)ccc2c1
4820,CCCN1CCN(c2nccc(NCc3ccccc3)n2)CC1
4821,COc1ccc(C2C(c3ccccc3)NC3(C(=O)Nc4ccc([N+](=O)[O-])cc43)C23Cc2cc(OC)c(OC)cc2C3=O)cc1OC
4822,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1
4823,C#CCNCCc1cccc(OC(=O)N(C)CCC)c1
4824,COc1cc(O)c2c(c1)C1=C(c3c(O)c(O)cc(C)c3-c3cc(OC)cc(O)c3C(=O)O)C(=O)C(O)=CC1(C)OC2=O
4825,c1ccc(CNc2ccnc(N3CCNCC3)n2)cc1
4826,COc1c(CC=C(C)C)c(O)cc2c1C[C@H](c1ccc(O)c(CC=C(C)C)c1O)CO2
4827,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
4828,COc1c(O)cc(C2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O
4829,C#CCNC1CCc2ccc(OC(=O)N(C)CCCCCC)cc21.Cl
4830,O=C(Cc1cc(=O)oc2cc(O)ccc12)N/N=C1\SCC(=O)N1c1c2c(nc3ccccc13)CCCC2
4831,O=C1/C(=C/c2ccccc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1
4832,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1
4833,CC(C)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
4834,CCNCc1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3
4835,CCCCCCCCCN(Cc1ccccc1OC)C(=O)CCCCCNCc1ccc(-c2ccc(-c3ccc(CNCCCCCC(=O)NCc4ccccc4OC)cc3)cc2)cc1
4836,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O
4837,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2OC)C1=O
4838,Cc1c(/N=C/c2ccccc2O)cc2c(c1N)C(C)(C)CC2(C)C
4839,COc1ccc(F)c[n+]1C.F[B-](F)(F)F
4840,CC(C)=CCC/C(C)=C/Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O
4841,CNC(=O)Oc1ccc2c(c1)[C@@H]1[C@@H](CCN1C)CO2
4842,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C
4843,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1
4844,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCN(c4ccccc4)CC3)cc1)NCC2
4845,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1
4846,C#CCN(C)CCc1cccc(OC(=O)N(C)CC)c1
4847,CC(=O)N1CCN(c2nccc(NCc3ccccc3)n2)CC1
4848,CC1=C[C@H]2[C@H](O)C(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1
4849,CN1c2ccccc2C(n2cnc([N+](=O)[O-])n2)c2ccccc21
4850,CC(C)C1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
4851,CCC(C)n1cc(C(=O)CF)cn1
4852,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3
4853,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)cc1)CCCCCC3
4854,C(=C\C[n+]1ccc2ccccc2c1)\C[n+]1ccc2ccccc2c1.[Cl-].[Cl-]
4855,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1
4856,CC(C)(C)c1cc[n+](CC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-]
4857,O=C(c1cccc(Cl)c1Cl)n1nc(OCCCN2CCCCC2)c2ccccc21
4858,CC(C)CC/N=C(/C=N/O)N(C)C.Cl
4859,CN(C)C(=O)Oc1ccc(-c2cn3ccccc3[n+]2C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
4860,CC[C@H]1[C@@H]2OC(=O)[C@@](C)(O)[C@@H]2[C@@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13
4861,COC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O
4862,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1
4863,COc1ccccc1CN1CCC(N2CCC(NC3=CC(=O)c4ccccc4C3=O)CC2)CC1
4864,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1
4865,CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12
4866,O=C1/C(=C/c2ccccc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1
4867,CN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
4868,c1ccc2c(CNc3ccnc(N4CCNCC4)n3)cccc2c1
4869,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1C2
4870,CCCC(C)n1cc(C(=O)CF)cn1
4871,C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1
4872,CCNC(=O)Oc1ccc2c(c1)C(N)CC2.Cl
4873,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccccc1C(F)(F)F)CCCC3
4874,CCN(CC)Cc1cc(N)ccc1O.Cl.Cl
4875,C#CCNC1CCc2ccc(OC(=O)N(CC)C3CCCCC3)cc21.Cl
4876,C[n+]1ccn(CCN2CCCC2)c1/C=N/O.[Cl-]
4877,C#CCN(CC)C1CCc2ccc(OC(=O)N(C)C)cc21.Cl
4878,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1
4879,CC(C)NCc1cccc2[nH]c3ccccc3c12
4880,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccc(OC)cc4)cc3)CC2)CC1
4881,COc1cccc(CN2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1
4882,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1
4883,COc1ccc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2c1
4884,COc1ccc(-c2cc(=O)c3cc(OC)c(O)c([C@H]4CCC(=O)N4)c3o2)cc1
4885,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O
4886,Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1
4887,CC1CCN(c2nccc(NCc3ccccc3)n2)CC1
4888,COc1cccc(CN(C)CCOc2ccc3c(c2)oc(=O)c2ccccc23)c1
4889,COc1cccc(CC2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1
4890,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)[C@H]1O
4891,Nc1c2c(nc3ccccc13)-c1ccccc1CS2
4892,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
4893,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1
4894,CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3ccccc3)n2)CC1
4895,Oc1cccc(C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C2)c1
4896,CN1c2ccccc2C(n2cncn2)c2ccccc21
4897,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C.Cl
4898,CCN(CC)CCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
4899,CC(C)(C)c1cc[n+](CCOCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-]
4900,CCN(C)C(=O)Oc1ccc2c(c1)C(N)CC2.Cl
4901,CCCN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
4902,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4F)cc3)CC2)CC1
4903,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(Cl)cc1)CCCCC3
4904,CC(C)Cc1cc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc2n1
4905,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCC)c1
4906,CCC1=CC2Cc3nc4cc(Cl)ccc4c(Cl)c3C(C1)C2
4907,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN1CCCCC1
4908,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
4909,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C(=O)/C=C/c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C
4910,CNC(=O)Oc1ccc(-c2cn3ccccc3[n+]2C)cc1.[I-]
4911,COc1cc2cc(C3CC[N+](C)(Cc4ccccc4)CC3O)sc2cc1OC
4912,COc1cc2cc(C(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
4913,Cc1ccc(/C=C2\CN(C(=O)C[C@H]3C[C@H]4CCCN4[C@]34C(=O)Nc3ccccc34)C[C@@]3(C[C@H]4CCCN4[C@@]34C(=O)Nc3ccccc34)C2=O)cc1
4914,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O
4915,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc3ccccc3c2)cc1
4916,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1
4917,c1ccc(CCNc2ccnc(N3CCOCC3)n2)cc1
4918,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccc(F)cc1
4919,CC(=O)N1CCN(c2nccc(NCCc3ccccc3)n2)CC1
4920,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCN2CCCCC2)cc1
4921,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C
4922,CCN(CC)CCCN1CC(=O)N(C2CC2)CC1=O
4923,CCN(CC)CCN1CC(=O)N(CCc2ccccc2)CC1=O
4924,CC(C)N(CCN1CC(=O)N(CCc2ccc(Cl)cc2Cl)CC1=O)C(C)C
4925,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12
4926,CCN1CCN(C2CCN(C(=O)COc3ccc(I)cc3)CC2)CC1
4927,O=C1CN(CCN2CCCC2)C(=O)CN1CCCn1ccnc1
4928,O=C1CN(CCN2CCOCC2)C(=O)CN1CCC(c1ccccc1)c1ccccc1
4929,CC(C)(C)c1cc[n+](C[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-]
4930,CC1CCCCN1CCCN1CC(=O)N(CCc2ccc(F)cc2)CC1=O
4931,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1
4932,COc1ccc(CCN2CC(=O)N(CCc3ccccn3)CC2=O)cc1OC
4933,O=C(CC[C@@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1
