ID,Smiles
111,CC1=C2C(=CC=C1)C(=CC(=N2)C)C(=O)OCC(=O)C3=CC(=CC=C3)[N+](=O)[O-]
112,COC1=CC=C(C=C1)C2=CSC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4
113,C1=CC(=CC=C1N2C(=NN=N2)SCC(=O)C3=CC(=C(C=C3)O)O)F
114,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-]
115,CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCN(CC2)C(=O)/C=C/C3=CC=CO3
116,C1=CC=C(C=C1)N=C2NC(=O)/C(=C/C=C/C3=CC=CO3)/S2
117,CC1=CC=C(C=C1)S(=O)(=O)N2[C@@H](CC=C([C@@H]2C3=CC=CC=C3F)C(=O)O)C4=CC(=C(C=C4)Cl)Cl
118,C1C(=C(C(=N)N1CCC2=CC=CC=C2)C3=NC4=CC=CC=C4C(=O)N3)O
119,CC1=CC=C(C=C1)SCC(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)O
120,C1=CC(=C(C=C1C(=C2C=CC(=O)C(=C2)C(=O)O)C3=CC(=C(C=C3)O)C(=O)O)C(=O)O)O
121,C1CN(CCC1O)CC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42.Cl
122,CC(=O)C1=CC2=C(C=C1)NC(C3C2C=CC3)C(=O)O
123,CC1(CC2=C(CO1)C(=NC3=C2C4=C(S3)C(=NC(=N4)SC)SCCO)C5=CC=CO5)C
124,CN(C)CCOCCP(=O)(C1=CC=CC=C1)C2=CC=CC=C2
125,C1C2C(C(C(C(O2)O)O)O)OC(=O)C3=CC(=C(C(=C3C4=C(C(=C5C6=C4C(=O)OC7=C(C(=C(C8=C(C(=C(C=C8C(=O)O1)O)O)O)C(=C67)C(=O)O5)O)O)O)O)O)O)O
126,C1CC1NC(=O)C2=C(C3=C(S2)N=C4/C(=C\C5=CC=CO5)/CCC4=C3C6=CC=CO6)N
127,CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCCN)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)N5C=C(N=N5)C[C@@H](C)CC
128,CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)N5C=C(N=N5)C
129,CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)N5C=C(N=N5)CCCCN=C(N)N
130,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O.CC(=O)O
131,CCOC1=CC=CC=C1C(=O)NC2CC3CCCC(C2)N3C4CC4
132,C1=CC(=CC=C1/C=N/NC2=C3C=CC(=CC3=NC=C2)Cl)Br
133,C1CN(CCN1C2=CC=CC=N2)C(=O)NC3=CC4=C(C=C3)N=C(C(=N4)C5=CC=CO5)C6=CC=CO6
134,C1=CC2=C(C=CC(=C2C(=C1)Cl)SCC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)Br
135,C1=COC(=C1)/C=C/C=C\2/C(=NN(C2=O)C3=CC(=C(C=C3)Cl)C(=O)O)C(F)(F)F
136,CC1=CC(=C(N1C)C)C2=CSC(=N2)NCC3=CC=CC=C3
137,COC1=C(C=C(C=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4)S(=O)(=O)N5CCOCC5
138,C1=COC(=C1)/C=C/C=C\2/C(=O)N(C(=S)S2)NC(=O)C3=CC=NC=C3
139,C1=CC=C2C(=C1)C=C(C(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)C(=O)O
140,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=CC=CC=C3S(=O)(=O)N)O
141,C1=CC=C(C=C1)S(=O)(=O)NN2C(=O)/C(=C/C=C/C3=CC=CO3)/SC2=S
142,COC1=CC=C(C=C1)/C=C/2\C(=O)N(C(=S)S2)C3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4
143,C1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=CO3)/C(=O)NC2=S
144,C1=CC(=CC=C1C2C3=C(NC(=S)NC3=O)OC4=C2C(=O)NC(=S)N4)Br
145,C1=CC(=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)N)/C=C\3/C(=O)N=C(S3)N
146,CC(C(=O)NC1=CC=CC(=C1)C(=O)C)OC(=O)C2=CC(=O)NC3=CC=CC=C32
147,CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)NCCOCCOCCOCC#C)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)N4C=C(N=N4)CCCCN=C(N)N)N5C=C(N=N5)CCCCCN
148,C#CCOCCOCCOCCNC1=NC(=NC(=N1)N2CCN(CC2)C(=O)CCCCCCCCCCNC(=O)CN3C=C(N=N3)CCCCCN)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)CN5C=C(N=N5)CCCCCN
149,CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@H](CO)N5C=C(N=N5)CCCSC
150,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N.Cl
151,CCOC(=O)C1CCCN(C1)C(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4
152,CCOC1=CC=C(C=C1)C=NNC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3C(=O)O)[N+](=O)[O-]
153,CC1=CC=C(C=C1)S(=O)(=O)N2[C@@H](CC=C([C@@H]2C3=CC=C(C=C3)C(C)(C)C)C(=O)O)C4=CC=C(C=C4)C(C)C
154,CC(C)C(C(=O)O)N1C(=O)/C(=C/C=C/C2=CC=CO2)/SC1=S
155,C1CCC2=C(C1)N=C(S2)NC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCOCC4
156,C/C(=N/NC(=O)C1=CC2=CC=CC=C2C=C1O)/C3C(=O)C4=CC=CC=C4C3=O
157,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=CO3)C(=O)N/N=C/C4=CC=C(C=C4)F
158,CC1=NOC(=C1S(=O)(=O)N2CCC(CC2)C(=O)N(C)CC3=CC=CC=C3)/C=C/C4=CC=CO4
159,CC1=CC=C(C=C1)/C(=C/C(=O)C(=O)NNC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)/O
160,CCOC1=C(C=CC(=C1)/C=C\2/C(=NN(C2=O)C3=NC(=CS3)C4=CC=C(C=C4)Br)C5=CC=CC=C5)O
161,C1C2C(C(C1SC3=CC=CC=C3[N+](=O)[O-])Cl)C4=C(C(=CC=C4)C(=O)O)NC2C(=O)O
162,C1=CC=C(C=C1)CSC2=NN=C(S2)SCC(=O)N/N=C/C=C/C3=CC=CO3
163,C1C2[C@H]([C@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O
164,CC(C)C1=CC=C(C=C1)NC2=NN=C(S2)SCC(=O)C3=NN=C(O3)C4=CC=CC=C4
165,C1CC(OC1)CNC(=O)C2=C(C3=C(S2)N=C4/C(=C/C5=CC=CO5)/CCC4=C3C6=CC=CO6)N
166,C1CC1NC(=O)C2=C(C3=C(S2)N=C4/C(=C\C5=CC=CO5)/CCC4=C3C6=CC=CO6)N
167,C1CCC(C1)NC(=O)COC(=O)C2=C3CC/C(=C\C4=CC=CO4)/C3=NC5=CC=CC=C52
168,COC1=CC=CC=C1C(=O)N2C(=NC(=N2)C3=CN=CC=C3)NCC4=CC=CC=C4
169,CC(=O)C1=CC2=C(C=C1)NC(C3C2C=CC3)C(=O)O
170,CC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC(=C(C(=C3)Br)O)O)/S2
171,C1=COC(=C1)/C=C/C=C\2/C(=O)N(C(=S)S2)C3=CC=C(C=C3)O
172,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)NC3=CC=NC=C3)NC4=C5C=C(C=CC5=NC=C4)[N+](=O)[O-]
173,CC(C)C(C1=NN=NN1CC2=CC=CO2)N(CC3=CC4=C(C=CC(=C4)OC)NC3=O)C5CCCCC5
174,CC1=C(C=C(C=C1OC)C(=O)OC2CCCCC2=O)OC
175,C1=COC(=C1)C2=C(OC(=C2C#N)NC(=O)CSC3=NC=NC4=C3C=CS4)C5=CC=CO5
176,C1COC2=C(O1)C=CC(=C2)N3CC(CC3=O)C(=O)NC4=NC(=C(S4)C5=CC=CO5)C6=CC=CO6
177,C1=CC=C(C=C1)C2C(C(=O)NC3=CC=CC=C3S2)O
178,CCCCCCCCCC[N+](C)(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.[Br-]
179,C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)CCC(=O)NC3=CC(=C(C=C3)C(=O)O)O
180,C1=CC2=C(C=CC=N2)C(=C1)NC(=O)/C(=C/C3=CC(=C(C=C3)O)O)/C#N
181,C1=CC=C(C=C1)C(=O)OCC2C(C(C(O2)N3C(=O)NC(=O)C=N3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5
182,CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)CN4C=C(N=N4)CCCCCN)NCCOCCOCCOCC#C)N5C=C(N=N5)CCCCCN
