Smiles,Standard Value,logIC50
CC1(C)C=C2C(=NN(c3ccc(Oc4ccccc4)cc3)C(N)=C2C#N)CO1,22698.65,4.643999972
CC1(C)C=C2C(=NN(c3ccc(Oc4ccccc4)cc3)C(N)=C2C#N)CO1,22700,4.643974143
C=CCc1cc(/C=C2\SC(=O)N(CC=C(C)C)C2=O)c(OC)cc1OC1CCCCO1,22700,4.643974143
C=C(CC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](OC(C)=O)[C@@H](C)[C@@H]3CC[C@]12O)C(C)C,22700,4.643974143
COCCc1ccc(Oc2ccc(OC(=O)CSc3nnc(-c4ccc(O)c(O)c4)o3)cc2)cc1,22750,4.643018599
C=C1CC[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@H]1O)C2(C)C,22800,4.642065153
C=C1CC[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@H]1O)C2(C)C,22800,4.642065153
C=C1CC[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@@H]1O)C2(C)C,22800,4.642065153
C=C1CC[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@@H]1O)C2(C)C,22800,4.642065153
Cc1cccc(C[C@H]2O[C@]3(C)O[C@@]24[C@H]([C@@H]3C)[C@@H](O)[C@H](O)C4(C)C)c1,22990,4.638461029
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4O)ccc3o2)cc1)c1ccccc1O,23000,4.638272164
O=S(=O)(Cc1ccccc1)Nc1ccc(-c2nc3cc(NS(=O)(=O)Cc4ccccc4)ccc3o2)cc1,23000,4.638272164
O=C1NC(=O)/C(=C/c2cc(Br)ccc2OCc2ccc(F)cc2)S1,23000,4.638272164
O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc([N+](=O)[O-])cc1,23000,4.638272164
Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cc(C(O)(C(=O)O)C(F)(F)F)ccc1OCc1ccc(F)cc1,23000,4.638272164
CC(C)C[C@H](CC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)COc1ccc2ccccc2c1)C(N)=O,23000,4.638272164
CC(C)(O)C[C@H]1C=C([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C(=O)O1,23000,4.638272164
CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4C(=O)c5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,23000,4.638272164
CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4C(=O)c5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,23000,4.638272164
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(O)=C(/C(C)=N\[C@@H](CCC(=O)O)C(=O)O)C(=O)[C@@]12C,23200,4.634512015
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,23300,4.632644079
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,23300,4.632644079
O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)c(O)c3)S2)S/C1=C\c1ccc(O)c(O)c1,23400,4.630784143
COc1ccccc1C(=O)OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1,23460,4.629671992
C=C[C@@]1(C)CC=C2C(CCC3[C@](C)(C(=O)O)CCC[C@@]23C)C1,23500,4.628932138
C=C(C)C1=CC[C@]2(C)[C@@H](O)C[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCCCCCCCCCCCCC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,23590,4.627272059
CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,23600,4.627087997
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,23600,4.627087997
O=C1OC[C@H]2O[C@@H](Oc3cc(O)c(C(=O)CCc4ccc(O)cc4)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,23800,4.623423043
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1=CC[C@H]([C@@H]2CC(=O)NC2=O)O[C@@H]1O,23810,4.623240605
CCOC(=O)/C(C)=C/C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)n1,23880,4.621965678
O=C(N[C@H](Cc1ccccc1)C(=O)O)c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,23900,4.621602099
CC(C)=CCc1c(O)ccc2c1O/C(=C\c1ccc(O)c(O)c1)C2=O,23900,4.621602099
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4Br)ccc3o2)cc1)c1ccccc1Br,24000,4.619788758
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4)ccc3o2)cc1)c1ccccc1,24000,4.619788758
O=C(NS(=O)(=O)Cc1ccccc1)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,24000,4.619788758
Nc1nc(N)c2nc(CN3CCOCC3)nnc2n1,24000,4.619788758
Nc1nc(N)c2nc(CN3CCCCC3)nnc2n1,24000,4.619788758
CCCCCCCCCCCCCC[C@@H](OP(=O)(O)O)[C@@H](O)CCCO,24000,4.619788758
CCCc1sc(NS(=O)(=O)/C=C/c2ccccc2Cl)nc1-c1ccc(Cl)cc1,24000,4.619788758
CC1(C)CC(NC(=O)/C=C/c2ccc(-c3ccc(O)c(C(=O)O)c3)o2)CC(C)(C)N1[O],24000,4.619788758
CC(C)C[C@H](CC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NS(=O)(=O)CCc1cccc2ccccc12)C(N)=O,24000,4.619788758
O=C(OC1CSSC1)c1cc2ccccc2[nH]1,24080,4.618343517
COc1c(O)cc2oc3cc(O)c(CCC(C)(C)O)c(O)c3c(=O)c2c1CC=C(C)C,24100,4.617982957
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN(C)C)c1,24160,4.61690307
O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3cc(Br)c(O)c(Br)c3)S2)S/C1=C\c1cc(Br)c(O)c(Br)c1,24200,4.616184634
CC(C)=CCc1c2c(c(O)c3c(=O)c(-c4ccc(O)cc4)coc13)CC(C(C)(C)O)O2,24200,4.616184634
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN(C)C)c1,24290,4.614572485
COC(=O)c1scc(-c2ccc(NC(=O)c3cccs3)cc2)c1OC,24290,4.614572485
CC1=C[C@@H]2O[C@@]3(C)[C@@H]4C[C@H](O)[C@H]1[C@]24C[C@@H](O)[C@@]1(O)[C@H]3[C@@H]2O[C@@H]2C1(C)C,24320,4.614036429
Cc1ccccc1-c1cccc(-c2noc(Cc3c[nH]c4ccccc34)n2)c1,24440,4.611898798
C=C1[C@@H]2CC[C@@H]3[C@@H](O)[C@@]2(C[C@@H](O)[C@@]2(O)[C@@H]1C[C@H](O)C2(C)C)C[C@@]3(C)O,24460,4.611543547
COS(=O)(=O)/C=C/c1ccc(OCc2ccccc2)cc1OCCc1nc(-c2ccccc2)oc1C,24500,4.610833916
CCOCC1(CN2CCOCC2)COc2ccc3c(C)cc(=O)oc3c2C1=O,24500,4.610833916
CC(C)=C1CC([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2C4=C(CC[C@]23C)C(C)(C)[C@@H]2CC[C@H]4O2)=CC1=O,24500,4.610833916
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@H](C4=C[C@H](CC(C)(C)O)OC4=O)CC[C@]23C)C1(C)C,24500,4.610833916
COc1ccccc1-c1nn(-c2ccccc2)cc1/C=C1\SC(=S)N(CC(=O)O)C1=O,24560,4.609771638
NC1=CC(=O)C(=O)c2ccccc21,24590,4.609241471
COc1ccc(/C=C2\SC(=O)N(Cc3ccc(C(=O)O)cc3)C2=O)cc1OCCc1ccccc1,24600,4.609064893
O=C(O[C@@H]1[C@@H](O)[C@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)c(O)c2)O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]21)c1cc(O)c(O)c(O)c1,24700,4.607303047
Cc1c2n(C)ccc3c-2n(c(=O)c1=O)c1ccccc31,24720,4.606951534
NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,24730,4.606775884
CCOS(=O)(=O)/C=C/c1ccc(OCCCNc2nc(-c3ccccc3)cs2)cc1,24800,4.605548319
C=CCc1cc(/C=C/C(=O)c2ccc(OC)cc2O)c(OC)cc1O,24800,4.605548319
NS(=O)(=O)c1ccc(C(=O)OC2CSSC2)cc1,24880,4.604149624
CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)/C=C/c1coc2ccccc12.N,24900,4.603800653
O=Cc1coc2c(Cl)cc(Cl)cc2c1=O,25000,4.602059991
O=Cc1coc2c(ccc3ccccc32)c1=O,25000,4.602059991
O=C(O)c1cccc(-c2ccc(-c3nc4sc5c(c4c(=O)[nH]3)CCCC5)o2)c1,25000,4.602059991
O=C(NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,25000,4.602059991
Nc1cccc(S(=O)(=O)NC(=O)c2sccc2SCc2ccc(Cl)c(Cl)c2)c1,25000,4.602059991
CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,25000,4.602059991
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,25050,4.60119227
C=C(C)C(O)CC/C(C)=C/COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,25200,4.598599459
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCCN(C)C)c1,25280,4.59722293
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCCN(C)C)c1,25340,4.596193389
COc1c(CC=C(C)C)c(O)cc(O)c1-c1oc2cc(O)ccc2c1C,25500,4.59345982
COC(=O)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,25600,4.591760035
C=CCc1cc(/C=C/C(=O)c2ccc(OCCCC(=O)OCC)cc2)c(OC)cc1O,25600,4.591760035
O=C(OC1CSSC1)c1cc(Br)ccc1Br,25620,4.591420875
O=C1Nc2ccc(S(=O)(=O)NCc3ccc(Cl)c(C(F)(F)F)c3)cc2/C1=N/Nc1ccccc1C(=O)O,25700,4.590066877
O=P(O)(O)C(F)(F)c1ccc2ccc(C(F)(F)P(=O)(O)O)cc2c1,26000,4.585026652
O=C(CCc1cccc(NS(=O)(=O)O)c1)N1CCc2ccc(NS(=O)(=O)O)cc2C1,26000,4.585026652
N.O=P(O)(O)C(F)(F)c1ccc2ccc(C(F)(F)P(=O)(O)O)cc2c1,26000,4.585026652
CO[C@H]1O[C@H](Cn2cc(CO[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,26000,4.585026652
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,26000,4.585026652
Cc1ccccc1-c1cccc(-c2noc(Cc3c[nH]c4ccccc34)n2)n1,26120,4.583026827
COc1c(CC=C(C)C)cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C,26300,4.580044252
COc1cccc(C(=O)OCCCCC#Cc2ccc(C(=O)OC3CSSC3)cc2)c1,26350,4.57921938
COc1cc(O)c(Br)cc1/C=C/C(=O)c1cccc(N(C)C)c1,26400,4.578396073
C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5O[C@H](CNC(=O)c6ccccc6C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]34C)C2(C)C)[C@H](O)[C@H](O)[C@H]1O,26490,4.576918042
CC(C)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)C)cn2)cc1,26540,4.576099081
C/C1=C\C=C(\C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,26600,4.575118363
CC(C)=CCc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,26700,4.573488739
CCOC(=O)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,26710,4.573326112
CCOC(=O)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,26730,4.573001041
C=CC(C)(C)c1cc(O)c2oc3c(O)c4occc4cc3c(=O)c2c1O,26800,4.571865206
O=C(O)/C=C/c1ccc(/C=C2\SC(NCCCCCCCNC3=NC(=O)/C(=C/c4ccc(/C=C/C(=O)O)cc4)S3)=NC2=O)cc1,26900,4.57024772
CC1(C)C[C@@H]2C[C@](C)(O)C(=O)C=C1O2,26980,4.568958055
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(O)cc4)ccc3o2)cc1)c1ccc(O)cc1,27000,4.568636236
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3o2)cc1)c1ccc(F)cc1,27000,4.568636236
O=C(O)c1cc(-c2cccs2)cc(Cc2cc(-c3cccs3)cc(C(=O)O)c2O)c1O,27000,4.568636236
O=C(O)C(O)c1ccco1,27000,4.568636236
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc([N+](=O)[O-])cc5)ccc4o3)cc2)cc1,27000,4.568636236
Nc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(N)cc5)ccc4o3)cc2)cc1,27000,4.568636236
N#C/C(=C\c1ccc(-c2ccccc2C(=O)O)o1)C(=O)Nc1ccc2ccccc2c1,27000,4.568636236
COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2oc(-c3ccccc3)nc2c1,27000,4.568636236
Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1ccc2c(c1)c(C(O)(C(=O)O)C(F)(F)F)cn2Cc1ccccc1,27000,4.568636236
C[C@]12c3[nH]c4ccccc4c3C[C@@H]1CC[C@@]1(O)C3=CC(=O)CO[C@H]3CC[C@@]12C,27000,4.568636236
C[C@]12c3[nH]c4ccccc4c3C[C@@H]1CC[C@@]1(O)C3=CC(=O)CO[C@H]3CC[C@@]12C,27000,4.568636236
Oc1cc(O)cc(/C=C/c2ccc(O)cc2O)c1,27130,4.566550206
CC(C)C1=C(Nc2ccccc2)c2ccc3c(c2C(=O)C1=O)CCCC3(C)C,27160,4.566070234
O=C(Nc1ccccc1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,27200,4.565431096
COC(=O)/C1=C\C=C(\C(C)C)CCC2=CCC[C@](C)(OC2=O)C(=O)CC1,27200,4.565431096
CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,27300,4.563837353
CCOS(=O)(=O)/C=C/c1ccc(O[C@H]2CNC[C@H]2Oc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,27400,4.562249437
COc1ccc(-c2cc(-c3ccccc3)no2)c(O)c1,27450,4.561457651
O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(C(=O)C(=O)O)cc2)Cc2ccc(-c3csnn3)cc2)cc1,27600,4.559090918
CC(=O)O[C@H]1[C@H](C2=CC(=O)C=CC2=O)O[C@H](C(=O)O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,27610,4.558933593
COc1ccc(-c2cc(-c3ccccc3)no2)c(O)c1,27630,4.558619115
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(O)=C(/C(C)=N/[C@@H](CCC(=O)O)C(=O)O)C(=O)[C@@]12C,27700,4.557520231
CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C(=O)O1,27800,4.555955204
CCc1c2n(C)ccc3c-2n(c(=O)c1=O)c1ccccc31,27830,4.555486794
COc1cc(O)cc2occ(-c3cc(O)c(O)c(CC=C(C)C)c3)c(=O)c12,27900,4.554395797
O=C(OC1CS[S+]([O-])C1)c1cccc(Br)c1,27960,4.553462833
O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)c(C(F)(F)F)c1,28000,4.552841969
O=Cc1coc2ccc(Cl)cc2c1=O,28000,4.552841969
O=C(O)CNC(=O)CCCCCC[C@H](O)CCCO,28000,4.552841969
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4[N+](=O)[O-])ccc3o2)cc1,28000,4.552841969
CCOc1ccc(-c2csc(C(C#N)CNc3ccc4oc(=O)ccc4c3)n2)cc1,28000,4.552841969
CCN(CC)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,28030,4.552376902
O=C(O)[C@H](CO)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,28100,4.55129368
CCN(CC)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,28160,4.55036735
COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nccnc5C[C@]4(C)[C@H]3CC[C@@]21C,28220,4.549442991
O=C1N=C(NCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,28400,4.54668166
CCCCCCCCCC(=O)C1=C(O)OC(C)(C)OC1=O,28700,4.542118103
CC(=O)Oc1cc2nccc3c4ccccc4n(c1=O)c23,28890,4.539252458
CO[C@H]1O[C@H](COCc2cn(CCCOc3ccc(O)c(C(=O)O)c3)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,28900,4.539102157
O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)c(Cl)c1,29000,4.537602002
O=C1CN(c2csc(-c3ccccc3)c2Br)S(=O)(=O)N1,29000,4.537602002
O=C(OC1CSS(=O)(=O)C1)c1cccc(Br)c1,29000,4.537602002
O=C(O)COc1c(C(=O)O)sc(Br)c1Br,29000,4.537602002
O=C(/C=C/c1ccc2ccccc2c1)c1ccc(Br)cc1,29000,4.537602002
Nc1nc(N)c2nc(CN3CCNCC3)nnc2n1,29000,4.537602002
N.O=P(O)(O)C(F)(F)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,29000,4.537602002
CCN(CC)Cc1nnc2nc(N)nc(N)c2n1,29000,4.537602002
CCCc1sc(NS(=O)(=O)/C=C/c2ccc(F)c(F)c2)nc1-c1ccc(C(F)(F)F)cc1,29000,4.537602002
C=C(C)[C@H]1CC[C@@]2(C)Oc3cc(O)cc(C)c3[C@@H]1[C@@H]2O,29000,4.537602002
O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)C(=O)O)cc2)Cc2ccc(-c3csnn3)cc2)cc1,29100,4.536107011
O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc3oc(C(=O)O)cc3c2)cc1,29100,4.536107011
COC1=CC(=O)C(=O)c2ccccc21,29110,4.535957795
CCOS(=O)(=O)/C=C/c1ccc(OC2CCC(Oc3ccc(/C=C/S(=O)(=O)OCC)cc3)CC2)cc1,29200,4.534617149
CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)ccc1O,29200,4.534617149
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(OC(C)=O)cc2)c(OC)cc1OC,29200,4.534617149
C=CCc1cc(/C=C2\SC(=O)NC2=O)c(OC)cc1O,29300,4.53313238
COc1ccc(CCC(=O)C2=C(O)C(CC=C(C)C)=C3OC(C)(C)C=CC3(CC=C(C)C)C2=O)cc1O,29400,4.53165267
O=C(OC1CS[S+]([O-])C1)c1ccccc1I,29680,4.527536103
COc1cc(O)ccc1/C=C1\SC(=O)NC1=O,29800,4.525783736
CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C[C@H](OS(=O)(=O)[O-])[C@H](C)CCCc1ccoc1.C[N+](C)=C(N)N,29800,4.525783736
O=C(O)c1cc(/C=C/c2ccccc2)cc(Br)c1O,30000,4.522878745
O=C(NS(=O)(=O)c1ccccc1)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,30000,4.522878745
COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(OCCCC(=O)O)cc1,30000,4.522878745
CC(C)OC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)C1C2CCC(C2)C1C(=O)O,30000,4.522878745
O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(O)cc3)S/C2=N\c2ccccc2)cc1,30100,4.521433504
O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,30600,4.514278574
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1CC=C(C)C,30900,4.510041521
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccs4)ccc3o2)cc1)c1cccs1,31000,4.508638306
CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCc1ccccc1)OS(=O)(=O)O,31000,4.508638306
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCC2CO2)c1,31110,4.507099989
C[C@@H](O)[C@@H](CO)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,31200,4.505845406
CC1(N)CCN(c2nc(-c3ccc4cc(Br)ccc4c3)cs2)CC1,31230,4.505428016
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCC2CO2)c1,31320,4.504178247
O=C(OC1CS[S+]([O-])C1)c1cc2ccccc2[nH]1,31420,4.502793819
CCOc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)n2)cc1,31490,4.501827339
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,31600,4.500312917
Oc1ccc(-c2nnc(SCc3ccccc3)o2)cc1O,31630,4.499900808
O=C(O)c1ccc(/C=C/c2ccc(O)c(C(=O)O)c2)cc1O,32000,4.494850022
CCCc1sc(NS(=O)(=O)/C=C/c2ccc(C)cc2)nc1-c1ccc(Cl)cc1,32000,4.494850022
Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1ccc2c(c1)c(C(O)(C(=O)O)C(F)(F)F)cn2COCC[Si](C)(C)C,32000,4.494850022
COc1ccc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)cc1O,32100,4.493494968
Cc1cccc(C[C@H]2O[C@]3(C)O[C@@]24[C@@H]([C@@H](O)[C@H](O)C4(C)C)[C@H]3C)c1,32240,4.491604967
O=C(O)CN1C(=O)/C(=C/c2cccc(OCCc3ccccc3)c2)SC1=S,32500,4.488116639
CC(C)=CCc1cc(C(=O)CC(=O)c2cc(CC=C(C)C)c(O)cc2O)ccc1O,32600,4.4867824
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,32600,4.4867824
O=C1Nc2ccc(S(=O)(=O)NCc3ccc(Cl)c(C(F)(F)F)c3)cc2/C1=N/Nc1ccc(C(=O)O)cc1,32800,4.484126156
C=CCc1cc(/C=C/C(=O)c2ccc(OCCCC(=O)O)cc2)c(OC)cc1O,32800,4.484126156
O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1O,33000,4.48148606
Nc1nc(N)c2nc(CN3CCN(Cc4ccc5ccccc5c4)CC3)nnc2n1,33000,4.48148606
COc1cc(S(=O)(=O)[O-])c(C)cc1N=Nc1c(O)ccc2cc(S(=O)(=O)[O-])ccc12.[Na+].[Na+],33000,4.48148606
CC(=O)Nc1ccc(COc2cc(OS(=O)(=O)c3ccc(C)cc3)ccc2/C=C2\SC(=O)NC2=O)cc1,33000,4.48148606
O=C(OC1CSSC1)c1ccc(I)cc1,33420,4.475993554
O=C(CCc1cccc(NS(=O)(=O)O)c1)NCc1cccc(NS(=O)(=O)O)c1,33500,4.474955193
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,33500,4.474955193
Nc1cc2nsnc2cc1C#Cc1ccccc1,33560,4.474178048
COc1cc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1O,33700,4.472370099
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc5nonc45)ccc3o2)cc1)c1cccc2nonc12,34000,4.468521083
O=C(O)c1cc(-c2ccc(/C=C3\NC(=O)N(c4ccccc4)C3=O)o2)ccc1Cl,34000,4.468521083
O=C(O)c1cc(/C=C/c2ccccc2)ccc1O,34000,4.468521083
Nc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4N)ccc3o2)cc1,34000,4.468521083
COC(=O)c1ccc2nc(NC(=O)COC(=O)c3ccc(Br)o3)sc2c1,34400,4.463441557
CN(C1=CC(=O)C(=O)c2ccccc21)c1ccccc1,34880,4.457423524
O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)c(Cl)c1,35000,4.455931956
O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(C(F)(F)F)cc1,35000,4.455931956
O=P(O)(O)C(F)(F)c1ccc2ccccc2c1,35000,4.455931956
O=P(O)(O)C(F)(F)c1ccc2ccccc2c1,35000,4.455931956
O=P([O-])([O-])OC(F)(F)c1ccc2ccccc2c1.[Na+].[Na+],35000,4.455931956
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)ccc1Cl,35000,4.455931956
COc1cc(C)ccc1OCCn1cccc1/C=C1\C(=O)NC(=O)N(c2ccc(C)c(Cl)c2)C1=O,35000,4.455931956
CCOc1cc(/C=C2/N=C(c3ccc4c(c3)OCO4)OC2=O)cc(Cl)c1OC(C)=O,35000,4.455931956
CCCc1sc(NS(=O)(=O)/C=C/c2ccc(-c3ccccc3)cc2)nc1-c1ccc(Cl)cc1,35000,4.455931956
CC(C)=CCC/C(C)=C/COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,35100,4.454692884
