ID,Smiles
210,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCCCN)ccc12
211,COCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
212,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccc(F)cc1
213,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1C(=O)c1ccccc1
214,CN(C)c1ccc(-n2cc(C(=O)O)cn2)cc1C#N
215,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccc2c(c1)OCO2
216,CS(=O)(=O)c1ccc(-c2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)cc1
217,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(OCCO)cc12
218,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCc1ccc(F)cc1C(F)(F)F
219,CC(C)n1cc([N+](=O)[O-])c2cc(-c3cc(C(=O)O)ccn3)ccc21
220,CC(C)Oc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
221,CCOc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
222,COc1cn(-c2ccc(C(=O)O)cc2)cc1C#N
223,COCCOc1ccccc1-c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
224,COc1ccccc1CCc1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
225,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3)cc12
226,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccc(F)cc1F
227,Cc1nn(-c2ccc3c(c2)c(C#N)cn3C(C)C)cc1C(=O)O
228,COc1cccc(-c2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)c1
229,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1COCc1ccccc1
230,COCCn1cc(C#N)c2cc(-n3cc(C(=O)O)c(C)n3)ccc21
231,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2c(F)cccc12
232,Cc1cc2c(C#N)cn(-c3ccc(C(=O)O)cc3)c2cc1F
233,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(/C=C/C(=O)O)cc12
234,COCCOc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)cc1
235,COCCOc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
236,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCCN)ccc12
237,CC(C)c1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
238,CS(=O)(=O)c1ccc(COc2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)cc1
239,CC(C)C(C)Oc1ccc(-c2cc(O)nc(N)n2)cc1C#N
240,COCCN(C)C(=O)c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
241,[C-]#[N+]c1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(C)sc12
242,CC(C)n1cc(C#N)c2cc(-n3cnc(C(=O)O)n3)ccc21
243,Cc1cc2c(C#N)cn(-c3ccc(C(=O)O)cn3)c2cc1F
244,[C-]#[N+]c1cn(-c2ccc(C(=O)O)c(O)c2)c2sccc12
245,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cccc2ccccc12
246,CCCCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
247,COc1ccc(-c2cn(-c3cc(C(=O)O)ccn3)cc2C#N)cc1
248,Cc1nc(-c2ccc(OCC3CC3)c(C#N)c2)[se]c1C(=O)O
249,COc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1F
250,Cc1nn(-c2ccc(N3CCCCC3)c(C#N)c2)cc1C(=O)O
251,CCOc1cccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1
252,CSc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
253,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1ccccc1OCc1ccsc1
254,COCCOc1ccccc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
255,Cc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
256,[C-]#[N+]c1cn(-c2ccc(C(=O)O)c(O)c2)c2sc(Br)cc12
257,COc1cc2c(C#N)cn(-c3ccc(C(=O)O)cc3)c2cc1Cl
258,COc1ccccc1-c1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)cc1
259,CN(C)CCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
260,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(-c3ccncc3)cc12
261,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(C(F)(F)F)ccc12
262,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccc(Cl)cc1
263,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(OCc3cccs3)cc12
264,Cc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c(C)c1
265,O=C(O)c1ccc(-n2ccc([N+](=O)[O-])c2)cc1O
266,CCCc1c(C#N)cn(-c2ccc(C(=O)O)cc2)c1C
267,CCCCOc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
268,COC(=O)C(C)(C)COc1ccc(-c2cc(O)nc(N)n2)cc1C#N
269,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cc(F)cc(F)c1
270,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cccn1-c1ccccc1
271,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1cccn1Cc1ccccc1
272,COc1ccc(-c2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)cc1
273,Cc1cccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1
274,Cc1nc(-c2ccc(OC(C)C)c(C#N)c2)[se]c1C(=O)O
275,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(O)cc12
276,COc1ccccc1/C=C/c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
277,COc1cc2c(C#N)cn(-c3ccc(C(=O)O)cc3)c2cc1F
278,C=CCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1[N+](=O)[O-]
279,CCCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
280,CS(=O)(=O)Nc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)cc1
281,Cc1ccc2c(c1)c(C#N)cn2-c1nc(C)c(C(=O)O)s1
282,CN(C)CCCOc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)cc1
283,COCCNC(=O)c1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)cc1
284,CC(C)Oc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
285,CCOCCOc1ccccc1-c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
286,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCc1ccccc1
287,COc1ccc(-c2n[nH]c(-c3ccnc(C)c3)n2)cc1[N+](=O)[O-]
288,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccc(C(F)(F)F)cc1
289,COCc1cc2cc(-n3cc(C(=O)O)cn3)cc(C#N)c2[nH]1
290,CCCCc1c(C#N)cn(-c2ccc(C(=O)O)cc2)c1C
291,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(OCCCN)cc12
292,Cc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)s1
293,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1cccc(OCc2ccsc2)c1
294,N#Cc1cc(-c2n[nH]c(-c3ccnc(C#N)c3)n2)ccn1
295,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCC1CCC1
296,C=C(C)COc1ccc(-c2ncc(C(=O)O)c(=N)[nH]2)cc1C#N
297,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(OCc3ccsc3)cc12
298,O=C(O)c1ccc(-n2cc(C(=O)O)c(C(F)(F)F)c2)cc1O
299,COC(=O)C1CCC(COc2ccc(-c3cc(O)nc(N)n3)cc2C#N)CC1
300,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(OCCOc3ccccc3)cc12
301,CC(C)(C)c1ccc(COc2ccc(-c3cc(O)nc(N)n3)cc2C#N)cc1
302,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1ccccc1OCCCCO
303,CN(C)C(=O)c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
304,N#Cc1cccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1
